0.004108	0.007447	0.009539	3418557580.211142
0.004066	0.007473	0.009963	3418557581.211092
0.004081	0.007450	0.010358	3418557582.211049
0.004111	0.007430	0.010437	3418557583.211040
0.004092	0.007439	0.010466	3418557584.211040
0.004130	0.007448	0.010501	3418557585.211040
0.004078	0.007444	0.010344	3418557586.211041
0.004126	0.007437	0.009983	3418557587.211038
0.004099	0.007454	0.009580	3418557588.211040
0.004122	0.007423	0.009441	3418557589.211037
0.004102	0.007454	0.009699	3418557590.211041
0.004137	0.007445	0.009967	3418557591.211038
0.004104	0.007449	0.009674	3418557592.211039
0.004133	0.007465	0.009273	3418557593.211037
0.004130	0.007448	0.009267	3418557594.211039
0.004136	0.007441	0.009666	3418557595.211041
0.004152	0.007458	0.010054	3418557596.211039
0.004151	0.007415	0.010091	3418557597.211039
0.004173	0.007483	0.010160	3418557598.211040
0.004151	0.007434	0.009652	3418557599.211039
0.004188	0.007420	0.009397	3418557600.211186
0.004201	0.007420	0.009813	3418557601.211039
0.004153	0.007460	0.010072	3418557602.211039
0.004122	0.007436	0.009985	3418557603.211038
0.004119	0.007452	0.009774	3418557604.211037
0.004204	0.007454	0.009892	3418557605.211038
0.004133	0.007412	0.010231	3418557606.211039
0.004129	0.007427	0.010488	3418557607.211039
0.004126	0.007447	0.010273	3418557608.211037
0.004182	0.007430	0.009508	3418557609.211039
0.004096	0.007442	0.008757	3418557610.211040
0.004134	0.007440	0.008686	3418557611.211039
0.004118	0.007443	0.009267	3418557612.211038
0.004171	0.007429	0.009593	3418557613.211037
0.004135	0.007446	0.009434	3418557614.211037
0.004133	0.007453	0.009124	3418557615.211039
0.004164	0.007462	0.008926	3418557616.211037
0.004129	0.007444	0.008963	3418557617.211036
0.004185	0.007468	0.009226	3418557618.211038
0.004133	0.007481	0.009150	3418557619.211032
0.004195	0.007265	0.008951	3418557620.211146
0.004192	0.007432	0.008852	3418557621.211068
0.004175	0.007463	0.009159	3418557622.211042
0.004218	0.007456	0.009466	3418557623.211039
0.004206	0.007450	0.009555	3418557624.211038
0.004220	0.007439	0.009533	3418557625.211039
0.004192	0.007466	0.009175	3418557626.211040
0.004193	0.007434	0.008942	3418557627.211037
0.004196	0.007446	0.009027	3418557628.211039
0.004218	0.007443	0.009234	3418557629.211036
0.004180	0.007492	0.009249	3418557630.211039
0.004193	0.007443	0.009505	3418557631.211038
0.004188	0.007430	0.009652	3418557632.211038
0.004214	0.007435	0.009396	3418557633.211037
0.004186	0.007450	0.009084	3418557634.211038
0.004217	0.007450	0.009238	3418557635.211038
0.004186	0.007419	0.009509	3418557636.211039
0.004195	0.007429	0.009544	3418557637.211038
0.004179	0.007455	0.009490	3418557638.211038
0.004206	0.007457	0.009332	3418557639.211036
0.004249	0.007449	0.009201	3418557640.211165
0.004232	0.007463	0.009181	3418557641.211038
0.004232	0.007423	0.009255	3418557642.211038
0.004218	0.007425	0.009205	3418557643.211037
0.004225	0.007449	0.009234	3418557644.211037
0.004191	0.007454	0.009092	3418557645.211038
0.004207	0.007479	0.008933	3418557646.211036
0.004215	0.007446	0.009072	3418557647.211038
0.004225	0.007425	0.009389	3418557648.211037
0.004203	0.007446	0.009447	3418557649.211039
0.004210	0.007449	0.009209	3418557650.211040
0.004197	0.007465	0.009261	3418557651.211038
0.004188	0.007470	0.009500	3418557652.211036
0.004228	0.007447	0.009283	3418557653.211037
0.004211	0.007454	0.009010	3418557654.211037
0.004204	0.007429	0.008888	3418557655.211039
0.004210	0.007417	0.009142	3418557656.211039
0.004173	0.007442	0.009631	3418557657.211038
0.004177	0.007480	0.009826	3418557658.211039
0.004205	0.007462	0.009709	3418557659.211037
0.004168	0.007452	0.009057	3418557660.211135
0.004176	0.007446	0.008762	3418557661.211040
0.004216	0.007435	0.009470	3418557662.211037
0.004221	0.007425	0.009996	3418557663.211038
0.004202	0.007425	0.009721	3418557664.211037
0.004194	0.007434	0.008937	3418557665.211039
