0.004124	0.007852	0.015447	3434468971.225149
0.004120	0.007815	0.015004	3434468972.225210
0.004206	0.007793	0.015166	3434468973.225070
0.004261	0.007812	0.015355	3434468974.225063
0.004211	0.007838	0.014814	3434468975.225069
0.004195	0.007841	0.014701	3434468976.225052
0.004233	0.007866	0.015105	3434468977.225049
0.004202	0.007826	0.014557	3434468978.225047
0.004200	0.007815	0.013406	3434468979.225047
0.004189	0.007808	0.012353	3434468980.225046
0.004187	0.007815	0.012118	3434468981.225048
0.004174	0.007827	0.012693	3434468982.225049
0.004184	0.007802	0.013756	3434468983.225049
0.004120	0.007803	0.014483	3434468984.225049
0.004157	0.007814	0.014491	3434468985.225048
0.004164	0.007818	0.014002	3434468986.225043
0.004106	0.007826	0.013737	3434468987.225041
0.004104	0.007807	0.013587	3434468988.225041
0.004069	0.007841	0.014016	3434468989.225040
0.004089	0.007808	0.015289	3434468990.225039
0.004031	0.007821	0.016790	3434468991.225179
0.004074	0.007828	0.018060	3434468992.225057
0.004053	0.007834	0.018408	3434468993.225060
0.004096	0.007823	0.017812	3434468994.225062
0.004091	0.007807	0.016311	3434468995.225049
0.004133	0.007829	0.014812	3434468996.225046
0.004102	0.007832	0.014518	3434468997.225044
0.004089	0.007796	0.014997	3434468998.225044
0.004074	0.007826	0.015757	3434468999.225041
0.004082	0.007844	0.016628	3434469000.225040
0.004106	0.007793	0.016848	3434469001.225042
0.004124	0.007829	0.016530	3434469002.225040
0.004094	0.007815	0.016031	3434469003.225053
0.004058	0.007825	0.015841	3434469004.225056
0.004084	0.007824	0.016369	3434469005.225054
0.004109	0.007831	0.017111	3434469006.225163
0.004095	0.007836	0.017264	3434469007.225055
0.004105	0.007825	0.016580	3434469008.225156
0.004142	0.007825	0.015755	3434469009.225056
0.004102	0.007815	0.015365	3434469010.225151
0.004129	0.007838	0.015622	3434469011.225166
0.004148	0.007808	0.016186	3434469012.225155
0.004131	0.007828	0.016341	3434469013.225057
0.004160	0.007809	0.016052	3434469014.225161
0.004164	0.007798	0.016096	3434469015.225057
0.004165	0.007847	0.016221	3434469016.225158
0.004139	0.007838	0.016016	3434469017.225055
0.004185	0.007821	0.015528	3434469018.225155
0.004150	0.007808	0.015331	3434469019.225057
0.004107	0.007816	0.015652	3434469020.225152
0.004144	0.007819	0.015679	3434469021.225060
0.004115	0.007823	0.015418	3434469022.225152
0.004124	0.007813	0.015034	3434469023.225057
0.004099	0.007784	0.014558	3434469024.225150
0.004115	0.007825	0.014126	3434469025.225057
0.004114	0.007808	0.014166	3434469026.225157
0.004060	0.007856	0.014541	3434469027.225057
0.004078	0.007815	0.015130	3434469028.225152
0.004120	0.007794	0.016300	3434469029.225054
0.004095	0.007821	0.018014	3434469030.225149
0.004114	0.007815	0.018902	3434469031.225144
0.004077	0.007827	0.018074	3434469032.225161
0.004102	0.007804	0.016890	3434469033.225055
0.004023	0.007811	0.015923	3434469034.225156
0.004084	0.007810	0.015391	3434469035.225055
0.004083	0.007849	0.015443	3434469036.225159
0.004025	0.007869	0.015927	3434469037.225055
0.004066	0.007845	0.016732	3434469038.225152
0.004065	0.007819	0.018113	3434469039.225055
0.004042	0.007842	0.019324	3434469040.225149
0.004104	0.007835	0.019601	3434469041.225056
0.004145	0.007840	0.018885	3434469042.225157
0.004167	0.007824	0.018822	3434469043.225054
0.004192	0.007805	0.018904	3434469044.225154
0.004225	0.007821	0.018131	3434469045.225054
0.004279	0.007812	0.017908	3434469046.225160
0.004278	0.007810	0.016772	3434469047.225054
0.004272	0.007805	0.017932	3434469048.225156
0.004263	0.007830	0.019358	3434469049.225055
0.004313	0.007846	0.019909	3434469050.225152
0.004258	0.007852	0.018693	3434469051.225145
0.004272	0.007837	0.016676	3434469052.225150
0.004320	0.007833	0.018250	3434469053.225054
0.004331	0.007840	0.006165	3434469054.225150
0.004305	0.007820	0.004547	3434469055.225057
0.004338	0.007817	0.018062	3434469056.225156
0.004393	0.007813	0.018675	3434469057.225058
0.004342	0.007823	0.019881	3434469058.225154
0.004325	0.007807	0.019744	3434469059.225056
0.004300	0.007820	0.017791	3434469060.225154
0.004291	0.007833	0.015651	3434469061.225060
0.004257	0.007833	0.015086	3434469062.225157
0.004224	0.007835	0.015872	3434469063.225059
0.004178	0.007836	0.016939	3434469064.225148
0.004161	0.007847	0.018732	3434469065.225055
0.004194	0.007824	0.004311	3434469066.225158
0.004278	0.007838	0.019806	3434469067.225058
0.004248	0.007866	0.019246	3434469068.225154
0.004198	0.007822	0.004106	3434469069.225057
0.004218	0.007837	0.005323	3434469070.225151
0.004208	0.007833	0.005562	3434469071.225150
0.004232	0.007794	0.004243	3434469072.225155
0.004222	0.007819	0.018973	3434469073.225053
0.004246	0.007804	0.018291	3434469074.225156
0.004194	0.007825	0.018966	3434469075.225055
0.004197	0.007814	0.004165	3434469076.225154
0.004210	0.007843	0.019909	3434469077.225056
0.004184	0.007821	0.017864	3434469078.225152
0.004175	0.007824	0.015649	3434469079.225055
0.004160	0.007816	0.013963	3434469080.225152
0.004144	0.007816	0.013566	3434469081.225055
0.004139	0.007826	0.014106	3434469082.225152
0.004136	0.007793	0.015269	3434469083.225056
0.004129	0.007798	0.016353	3434469084.225156
0.004148	0.007853	0.016874	3434469085.225054
0.004113	0.007809	0.017065	3434469086.225157
0.004101	0.007825	0.016926	3434469087.225054
0.004078	0.007853	0.017048	3434469088.225151
0.004096	0.007827	0.017522	3434469089.225054
0.004135	0.007799	0.017438	3434469090.225151
0.004125	0.007820	0.017048	3434469091.225144
0.004190	0.007825	0.017355	3434469092.225160
0.004142	0.007813	0.017021	3434469093.225057
0.004182	0.007822	0.016265	3434469094.225152
0.004209	0.007792	0.015717	3434469095.225059
0.004207	0.007841	0.015717	3434469096.225157
0.004230	0.007783	0.016178	3434469097.225059
0.004243	0.007809	0.016032	3434469098.225154
0.004265	0.007844	0.015255	3434469099.225057
0.004200	0.007835	0.015902	3434469100.225148
0.004246	0.007808	0.017370	3434469101.225059
0.004265	0.007815	0.017939	3434469102.225155
0.004248	0.007826	0.017483	3434469103.225057
0.004179	0.007819	0.016861	3434469104.225152
